,Symbol,Name,Sector,Price,Price/Earnings,Dividend Yield,Earnings/Share,52 Week Low,52 Week High,Market Cap,EBITDA,Price/Sales,Price/Book,SEC Filings,from Low,from High,Price 31122018,Price 31122019,P 2018,P 2019,change
456,UDR,UDR Inc,Real Estate,32.92,17.79,3.6686389999999998,1.08,40.71,33.31,9050154422,665141000.0,12.365829,3.27,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UDR,0.8086465241955294,1.0118469015795868,39.62,46.70,39.62,46.7,0.17869762746087847
457,ULTA,Ulta Salon Cosmetics & Fragrance Inc,Consumer Discretionary,209.09,32.07,0.0,6.52,314.86,187.96,13300000127,1002093000.0,3.3779112999999996,8.04,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ULTA,0.6640729212983548,0.8989430388827778,244.84,253.14,244.84,253.14,0.03389968959320355
458,UAA,Under Armour Class A,Consumer Discretionary,13.14,32.05,0.0,0.45,23.46,11.4,5856913571,399277000.0,1.602308,2.72,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAA,0.5601023017902813,0.867579908675799,17.67,21.60,17.67,21.6,0.22241086587436332
459,UA,Under Armour Class C,Consumer Discretionary,11.95,29.15,0.0,0.45,21.805,10.36,5366628950,399277000.0,1.4738787,2.5,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UA,0.5480394404952992,0.8669456066945607,16.17,19.18,16.17,19.18,0.18614718614718595
460,UNP,Union Pacific,Industrials,124.86,22.06,2.062655,13.52,143.05,101.06,101513290382,10169000000.0,4.8605075,,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNP,0.8728416637539321,0.8093865128944417,138.23,180.79,138.23,180.79,0.3078926426969544
461,UAL,United Continental Holdings,Industrials,63.37,8.85,0.0,7.05,83.04,56.51,19363059152,5929000000.0,0.5020496,2.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UAL,0.763126204238921,0.8917468833833044,83.73,88.09,83.73,88.09,0.05207213662964283
462,UNH,United Health Group Inc.,Health Care,216.46,21.47,1.3284917,10.71,250.79,156.49,218834811333,17454000000.0,1.0903316,4.71,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNH,0.8631125642968221,0.7229511226092581,249.12,293.98,249.12,293.98,0.18007385998715475
463,UPS,United Parcel Service,Industrials,109.28,18.27,2.9666696,5.62,135.53,102.12,96436356833,7919000000.0,1.4744618,64.7,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UPS,0.8063159448092673,0.934480234260615,97.53,117.06,97.53,117.06,0.20024607812980633
464,URI,"United Rentals, Inc.",Industrials,161.99,16.33,0.0,15.72,189.0,100.62100000000001,14654954091,2760000000.0,2.1782618,4.53,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=URI,0.8570899470899471,0.6211556268905488,102.53,166.77,102.53,166.77,0.6265483273188337
465,UTX,United Technologies,Industrials,127.48,19.26,2.1216943,5.7,139.24,107.05,105387272474,10584000000.0,1.7324123,3.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UTX,0.9155415110600402,0.8397395669909005,106.48,149.76,106.48,149.76,0.4064613072877534
466,UHS,"Universal Health Services, Inc.",Health Care,114.87,15.36,0.34153005,7.14,129.74,95.26,11116075286,1676204000.0,1.3158662,2.21,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UHS,0.885386156929243,0.829285279011056,116.56,143.46,116.56,143.46,0.23078242964996565
467,UNM,Unum Group,Financials,47.87,11.51,1.8189006999999997,4.38,58.73,43.55,11256432318,0.0,0.9984924000000001,1.19,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=UNM,0.815085986718883,0.9097555880509713,29.38,29.16,29.38,29.16,-0.0074880871341047595
468,VFC,V.F. Corp.,Consumer Discretionary,78.75,25.9,2.2865665,2.55,82.95,48.05,31797645904,1624441000.0,3.7110943999999995,7.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VFC,0.9493670886075949,0.6101587301587301,67.18,99.66,67.18,99.66,0.48347722536469173
469,VLO,Valero Energy,Energy,86.77,18.74,3.5618877,9.24,99.95,60.69,39312309113,5401000000.0,0.42119179999999995,1.93,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VLO,0.8681340670335167,0.6994352886942492,74.97,93.65,74.97,93.65,0.24916633319994674
470,VAR,Varian Medical Systems,Health Care,112.82,29.93,0.0,2.69,130.29,77.73,10692681720,500600000.0,3.9652252,7.32,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VAR,0.8659144984265869,0.688973586243574,113.31,142.01,113.31,142.01,0.25328744153208005
471,VTR,Ventas Inc,Real Estate,50.92,12.21,5.965641000000001,1.86,72.36,51.8,18865999082,1935931000.0,7.074049499999999,1.76,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VTR,0.7037037037037037,1.0172820109976433,58.59,57.74,58.59,57.74,-0.014507595152756458
472,VRSN,Verisign Inc.,Information Technology,105.62,29.5,0.0,3.43,118.28,81.17,10754983829,767864000.0,12.401829,10.82,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSN,0.8929658437605682,0.7685097519409203,148.29,192.68,148.29,192.68,0.29934587632342047
473,VRSK,Verisk Analytics,Industrials,92.28,28.84,0.0,3.45,100.54,75.6,15594677147,1011200000.0,9.935474000000001,9.34,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRSK,0.9178436443206683,0.8192457737321196,109.04,149.34,109.04,149.34,0.36958914159941303
474,VZ,Verizon Communications,Telecommunication Services,49.04,13.08,4.626544,7.36,54.77,42.8,208092277044,45745000000.0,1.6452543999999998,7.96,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VZ,0.8953806828555778,0.8727569331158238,56.22,61.40,56.22,61.4,0.09213802917111358
475,VRTX,Vertex Pharmaceuticals Inc,Health Care,151.6,252.67,0.0,1.04,174.955,84.39,39369386348,97562000.0,16.185404000000002,21.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VRTX,0.8665085307650537,0.5566622691292876,165.71,218.95,165.71,218.95,0.3212841711423571
476,VIAB,Viacom Inc.,Consumer Discretionary,32.71,8.68,2.622091,4.68,46.72,22.13,10601008017,5600000000.0,1.0924768,2.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VIAB,0.7001284246575343,0.6765515132986853,,,0.0,0.0,
477,V,Visa Inc.,Information Technology,113.86,32.72,0.70204765,2.8,126.88,84.88,270038723213,13086000000.0,14.433654,9.4,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=V,0.8973833543505675,0.7454769014579308,131.94,187.90,131.94,187.9,0.4241321812945278
478,VNO,Vornado Realty Trust,Real Estate,66.18,16.22,3.744428,4.33,111.72,66.0101,12778779911,0.0,7.1491003,3.63,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VNO,0.592373791621912,0.9974327591417345,62.03,66.50,62.03,66.5,0.07206190552958236
479,VMC,Vulcan Materials,Materials,121.47,40.9,0.7797879,3.1,141.2,108.95,16964162228,970976000.0,5.7576876,3.54,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=VMC,0.8602691218130312,0.8969292829505228,98.80,143.99,98.8,143.99,0.45738866396761146
480,WMT,Wal-Mart Stores,Consumer Staples,100.02,23.1,1.983471,4.39,109.98,66.89,304680931618,30721000000.0,0.82099426,3.89,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMT,0.9094380796508456,0.6687662467506499,93.15,118.84,93.15,118.84,0.27579173376274824
481,WBA,Walgreens Boots Alliance,Consumer Staples,68.22,13.38,2.2368238,3.78,88.0,63.82,70862541911,7083000000.0,0.5904388,3.06,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WBA,0.7752272727272728,0.9355027851070068,68.33,58.96,68.33,58.96,-0.13712864042148398
482,WM,Waste Management Inc.,Industrials,79.12,25.36,2.0800195,2.66,89.73,69.55,35488486675,3896000000.0,3.2787669000000004,6.73,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WM,0.8817563802518668,0.8790444893832153,88.99,113.96,88.99,113.96,0.28059332509270707
483,WAT,Waters Corporation,Health Care,191.79,26.64,0.0,0.19,220.2,145.94,16064078572,773932000.0,6.9824114,6.15,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WAT,0.8709809264305177,0.7609364408988999,188.65,233.65,188.65,233.65,0.23853697323085088
484,WEC,Wec Energy Group Inc,Utilities,59.5,19.57,3.6919480000000005,3.79,70.09,56.63,18890296993,2736500000.0,2.4834197000000002,2.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WEC,0.8489085461549436,0.951764705882353,69.26,92.23,69.26,92.23,0.33164885937048805
485,WFC,Wells Fargo,Financials,55.4,13.58,2.7111576,4.07,66.31,49.27,281463620775,0.0,2.8728192000000004,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WFC,0.8354697632332981,0.8893501805054153,46.08,53.80,46.08,53.8,0.1675347222222221
486,HCN,Welltower Inc.,Real Estate,54.67,12.74,6.1538463,2.81,78.17,55.29,20943679019,1908253000.0,6.725217999999999,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=HCN,0.6993731610592299,1.011340771904152,,,0.0,0.0,
487,WDC,Western Digital,Information Technology,80.09,10.19,2.389201,1.29,95.77,71.38,24760297793,5169000000.0,1.245503,2.0,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WDC,0.8362744074344786,0.8912473467349231,36.97,63.47,36.97,63.47,0.7167974032999729
488,WU,Western Union Co,Information Technology,18.81,10.17,3.5915854,0.51,22.21,18.39,8951609207,694600000.0,2.22677,12.65,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WU,0.8469158036920306,0.977671451355662,17.06,26.78,17.06,26.78,0.5697538100820634
489,WRK,WestRock Company,Materials,60.93,23.26,2.6699783999999998,2.77,71.55,49.23,16433340688,2262300000.0,1.075785,1.58,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WRK,0.8515723270440252,0.8079763663220089,37.76,42.91,37.76,42.91,0.1363877118644068
490,WY,Weyerhaeuser Corp.,Real Estate,33.6,34.29,3.7079953999999997,0.77,37.89,30.9504,26070297960,1365000000.0,3.6396794000000003,2.9,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WY,0.8867775138558986,0.921142857142857,21.86,30.20,21.86,30.2,0.3815187557182067
491,WHR,Whirlpool Corp.,Consumer Discretionary,164.95,11.77,2.5652986,4.51,202.99,158.8,12177920000,1842000000.0,0.58064795,2.57,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WHR,0.8126016059904427,0.9627159745377388,106.87,147.53,106.87,147.53,0.38046224384766525
492,WMB,Williams Cos.,Energy,28.56,48.41,4.0,-0.57,33.67,26.8188,24802396470,3955000000.0,4.2982845,3.01,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WMB,0.8482328482328482,0.9390336134453782,22.05,23.72,22.05,23.72,0.07573696145124709
493,WLTW,Willis Towers Watson,Financials,152.36,18.67,1.347058,3.07,165.0,120.869,20780269334,1440000000.0,3.4484663,2.1,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WLTW,0.9233939393939394,0.7933118928852717,151.86,201.94,151.86,201.94,0.3297774265771103
494,WYN,Wyndham Worldwide,Consumer Discretionary,113.56,18.77,1.9541779,5.53,127.96,80.11,11993835688,1232000000.0,2.7332082000000004,18.91,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYN,0.8874648327602377,0.7054420570623459,,,0.0,0.0,
495,WYNN,Wynn Resorts Ltd,Consumer Discretionary,169.28,31.7,1.1279043,7.27,203.63,92.67,18225400525,1501301000.0,2.4786580000000002,51.69,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=WYNN,0.8313116927761136,0.5474362003780718,98.91,138.87,98.91,138.87,0.4040036396724296
496,XEL,Xcel Energy Inc,Utilities,42.44,18.14,3.3914273,2.21,52.22,41.16,21559611927,3885828000.0,2.5204560000000003,1.94,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XEL,0.8127154346993489,0.9698397737983034,49.27,63.49,49.27,63.49,0.2886137609092754
497,XRX,Xerox Corp.,Information Technology,29.8,8.87,3.207184,0.59,37.42,26.64,7938833340,1191000000.0,0.7877656,1.49,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XRX,0.7963655799037948,0.8939597315436242,19.76,36.87,19.76,36.87,0.8658906882591091
498,XLNX,Xilinx Inc,Information Technology,62.82,27.19,2.0904882,2.32,77.26,54.99,17064975551,845468000.0,7.1012059999999995,7.22,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XLNX,0.8130986280093191,0.8753581661891118,85.17,97.77,85.17,97.77,0.14793941528707277
499,XL,XL Capital,Financials,41.26,-19.93,2.0952382,-2.24,47.27,33.77,10753423590,0.0,0.84394187,0.97,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XL,0.8728580495028558,0.8184682501211828,,,0.0,0.0,
500,XYL,Xylem Inc.,Industrials,70.24,30.94,1.1700793999999999,1.83,76.81,46.86,12915021000,722000000.0,2.7262093999999997,5.31,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=XYL,0.9144642624658247,0.6671412300683371,66.72,78.79,66.72,78.79,0.18090527577937654
501,YUM,Yum! Brands Inc,Consumer Discretionary,76.3,27.25,1.7970798,4.07,86.93,62.85,27003303098,2289000000.0,6.3136363,212.08,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=YUM,0.8777177038996893,0.8237221494102228,91.92,100.73,91.92,100.73,0.09584421235857277
502,ZBH,Zimmer Biomet Holdings,Health Care,115.53,14.32,0.7948335999999999,9.01,133.49,108.17,24454698119,2007400000.0,3.1648953,2.39,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZBH,0.865458086748071,0.9362936033930581,103.72,149.68,103.72,149.68,0.44311608175858086
503,ZION,Zions Bancorp,Financials,50.71,17.73,1.480933,2.6,55.61,38.43,10670678640,0.0,3.7945792999999997,1.42,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZION,0.9118863513756519,0.7578386905935712,40.74,51.92,40.74,51.92,0.27442317133038774
504,ZTS,Zoetis,Health Care,71.51,32.8,0.68237203,1.65,80.13,52.0,35991109776,1734000000.0,9.280896,18.09,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ZTS,0.8924248096842632,0.727171025031464,85.54,132.35,85.54,132.35,0.5472293663783023
